"property","value"
"http://dbpedia.org/ontology/abstract","Isaac Comneno (en griego: Ἰσαάκιος Κομνηνός, Isaakios Komnēnos; c. 1113 - después de 1154), fue el tercer hijo del emperador bizantino Juan II Comneno con Piroska de Hungría."
"http://dbpedia.org/ontology/abstract","Isaac Francisco del Ángel Rojas (Buenos Aires, 3 de diciembre de 1906-ibidem, 13 de abril de 1993)​ fue un oficial naval militar argentino que se desempeñó como vicepresidente de facto —con suplencia del poder constituyente, ejecutivo y legislativo, la designación del Poder Judicial y de los gobiernos provinciales— desde 1955 a 1958. Ferviente antiperonista, encabezó junto a Eduardo Lonardi el golpe de Estado —autodenominado «Revolución Libertadora»— contra el gobierno de Juan Domingo Perón en septiembre de 1955."
"http://dbpedia.org/ontology/abstract","Isaac María Chavarría (Ciudad de Mendoza, 3 de junio de 1842 – Maipú, 25 de junio de 1928) fue un abogado y político argentino que ejerció distintos cargos políticos nacionales y provinciales, y fue Ministro del Interior de la Nación en 1886.​"
"http://dbpedia.org/ontology/abstract","Isaac Mekler Neiman (Lima, 9 de julio de 1959) es un político peruano de ascendencia y religión judía."
"http://dbpedia.org/ontology/abstract","Isaac Nachman Steinberg (ruso: Исаак Нахман Штейнберг) (Daugavpils, Letonia, Imperio Ruso, 13 de julio de 1888 – Nueva York, Estados Unidos, 2 de enero de 1957) fue un político, abogado, escritor, revolucionario y líder del movimiento territorialista judío en la Rusia soviética y en el exilio."
"http://dbpedia.org/ontology/abstract","Isaac Osei es un diplomático ghanés retirado. 
* A principios de 1970, comenzó su carrera en el Ministerio de Finanzas y Planificación Económica, en donde, trabajó en la sección Industria, Minería y Forestal y más tarde en la División Macroeconomía. 
* Fue director de en:Aluworks. 
* De 1978 a 1982 fue Jefe del Departamento de Operaciones Comerciales de la Ghana Tourist Development Company Limited. 
* Fue fundador y consultor de Gestión de Ghanexim Economic Consultants Limited, una firma líder de consultoría económica involucrada en la planificación de proyectos de infraestructura y el Impacto ambiental potencial, así como la preparación de informes financieros, marketing y planes de negocio para el sector privado. 
* Ha trabajado en varias capacidades como asesor de gobierno, Agencia de los Estados Unidos para el Desarrollo Internacional, el Banco Mundial, Agencia Japonesa de Cooperación Internacional, y en:Department for International Development. 
* Fue consultor de comercio internacional para la Macroeconomía y es un experto en el sistema multilateral de comercio. 
* Hasta marzo de 2001 era gerente de Intravenous Infusions Limited (IIL), una Sociedad de responsabilidad limitada farmacéutica privada y líder de fabricación de infusiones intravenosas y pequeños inyectables de volumen en África Occidental. 
* De marzo de 2001 a 13 de abril de 2006 fue Alto Comisionado en Londres y embajador en Dublín (Irlanda). 
* De 2003 a 2005 fue presidente de la Junta de Gobierno de la Secretaría de la Commonwealth en el período. 
* Viajó extensamente como un miembro de las delegaciones del gobierno de Ghana a las en:Commonwealth Heads of Government Meeting, la Asamblea General de las Naciones Unidas, Commonwealth Exterior y conferencias de Ministros de Finanzas de la Commonwealth, y de la 31.ª Cumbre del G8 en Gleneagles, Escocia. 
* John Kufuor lo incorporó al en:Order of the Volta (División Oficial). 
* Desde el 13 de abril de 2006 es presidente ejecutivo de en:Ghana Cocoa Board. 
* Él es Vice-Presidente del Comité Ejecutivo de la en:International Cocoa Organization y miembro de la Consultative Board on the World Cocoa Economy de la en:International Cocoa Organization. 
* Bajo su liderazgo, el en:Ghana Cocoa Board, ha alcanzado un nivel de producción de más de 740.000 toneladas, la más grande de salida, y ha logrado obtener una instalación comercial de $ 900 millones y una entidad a medio plazo de $ 190 millones para sus actividades operacionales y de inversión. 
* El 03 de octubre de 2013 fue colportado como posible candiato a la en:President of Ghana, de la en:New Patriotic Party.​"
"http://dbpedia.org/ontology/abstract","Isaac Parrish (marzo de 1804 – 9 de agosto de 1860) fue un Representante estadounidense por Ohio. Nacido cerca de St. Clairsville, Condado de Belmont, en marzo de 1804, Parrish residió en Cambridge, en el Condado de Guernsey Ohio. Estudió Derecho. Fue admitido al  y ejerció como fiscal del Condado de Guernsey en 1833. Sirvió como miembro de la Cámara de Representantes en 1837. Parrish fue elegido como Demócrata por el  congreso (4 de marzo de 1839 – 3 de marzo de 1841). No fue reelegido en la siguiente candidatura en 1840 para el  congreso. Fue elegiodo en el  (4 de marzo de 1845 – 3 de marzo de 1847). No se presentó a la siguiente candidatura en 1846. Retomó la práctica de la abogacía y sus actividades empresariales en Sharon. También se interesó por el negocio inmobiliario y participó en el flete del barco de vapor en el Río Mississippi. Estableció la Bandera del condado de Harrison, notificada en , Iowa. Murió en la ciudad de Parrish, Iowa, el 9 de agosto de 1860. Fue enterrado en el cementerio de Calhoun, Iowa."
"http://dbpedia.org/ontology/abstract","Isaac Rabin (יִצְחַק רָבִּין, Yitzhak Rabin [jitsˈχak ʁaˈbin]; Jerusalén, 1 de marzo de 1922-Tel Aviv, 4 de noviembre de 1995) fue un militar y político israelí. Fue el séptimo jefe del Estado Mayor del Ejército de Israel (Tzahal) (1964-1967); y el quinto primer ministro (1974-1977) —el primero nacido en el país, sabra— y nuevamente entre 1992 y 1995, cuando fue asesinado por Yigal Amir, un estudiante judío extremista de la Universidad Bar Ilán, perteneciente a la derecha radical israelí y opuesto a las ideas de entregar territorios a cambio de la paz. En 1994 recibió el Premio Nobel de la Paz​ por sus esfuerzos por lograr la paz que culminó en los Acuerdos de Oslo y fue galardonado con el Premio Príncipe de Asturias de Cooperación Internacional.​"
"http://dbpedia.org/ontology/abstract","Isaac Shamir (en hebreo, יצחק שמיר‎, Yitzjak Shamir) (15 de octubre de 1915 - 30 de junio de 2012) fue un abogado y político israelí que ocupó el cargo de primer ministro de Israel entre 1983 y 1984 y nuevamente entre 1986 y 1992."
"http://dbpedia.org/ontology/abstract","Isaac Shelby (11 de diciembre de 1750 – 18 de julio de 1826) fue el primer y el quinto  del estado de Kentucky y sirvió en las legislaturas de Virginia y Carolina del Norte. Fue también un soldado en la , la Guerra Revolucionaria, y en la Guerra de 1812. Mientras era gobernador, dirigió personalmente la milicia de Kentucky en la Batalla del Támesis, una acción que fue recompensada con una Medalla de Oro del Congreso. También han sido nombrados en su honor algunos condados en nueve estados diferentes, y varias ciudades y bases militares. Se cree que su afición por  de John Dickinson es la razón por la que Kentucky adoptó el lema «» (en español Juntos aguantamos, divididos caemos). El servicio militar de Shelby empezó cuando sirvió como segundo de a bordo de su padre en la , la única batalla mayor de la . Ganó una buena reputación como experto leñador y topógrafo, y estuvo durante la parte temprana de la Guerra Revolucionaria reuniendo suministros para la Armada Continental. Más tarde, en la guerra,  y él lideraron expediciones en las Montañas Apalaches contra las fuerzas británicas en Carolina del Norte. Jugó un rol esencial en la derrota británica en la Batalla de Kings Mountain. Por su servicio, se le otorgó una espada ceremonial y un par de pistolas por la legislatura de Carolina del Norte; y obtuvo el apodo de ""Viejo Kings Mountain"" por el resto de su vida. Tras la guerra, Shelby se reubicó en Kentucky en tierras con las que se le recompensó por su servicio militar y se involucró en la transición de un condado de Virginia a un estado. Su heroísmo le hizo popular con respecto a los ciudadanos, y el colegio electoral estatal le eligió por unanimidad gobernador en 1792. Protegió al estado de los ataques  y organizó el primer gobierno de Kentucky. Aprovechó el negocio de  para convencer a la administración de Washington para crear un acuerdo con los españoles para comerciar libremente en el río Misisipi. Al final de su mandato gubernamental, Shelby se retiró de su vida pública, pero fue llamado de nuevo a la política por la inminente Guerra de 1812. Los kentuckianos urgieron a Shelby para ocupar el puesto de gobernador de nuevo y así dirigirlos a través del conflicto. Fue elegido fácilmente, y como petición del General William Henry Harrison, comandó a las tropas de Kentucky en la . Tras la conclusión de la guerra, rechazó la oferta del presidente James Monroe de convertirse en Secretario de Guerra."
"http://dbpedia.org/ontology/abstract","Isabel Busquets Hidalgo (Palma de Mallorca, 1973), conocida como Bel Busquets es una política española de la Coalición Més. Fue vicepresidenta del Gobierno de las Islas Baleares entre 2017 y 2019, en el primer gobierno de Francina Armengol tras dimitir Gabriel Barceló."
"http://dbpedia.org/ontology/abstract","Isabel Cabezas Regaño (, Fuente Obejuna, 15 de marzo de 1968) es una política española miembro del Partido Popular (PP). Es diputada por la Circunscripción electoral de Córdoba desde el 29 de noviembre de 2016 para la XII legislatura.​"
"http://dbpedia.org/ontology/abstract","Isabel Carrasco Lorenzo (Campo y Santibáñez, 4 de marzo de 1955 - León, 12 de mayo de 2014)​ fue una política española. Desempeñó toda su trayectoria en Castilla y León, donde fue miembro y presidenta del Partido Popular en León así como presidenta de la Diputación Provincial de León entre 2007 y su asesinato en 2014."
"http://dbpedia.org/ontology/abstract","Isabel Cecilia Plá Jarufe (Quillota, Región de Valparaíso; 31 de enero de 1964)​ es una relacionadora pública y política chilena, militante de la Unión Demócrata Independiente (UDI). Desde el 11 de marzo de 2018 al 13 de marzo de 2020 fue la ministra del Ministerio de la Mujer y la Equidad de Género de Chile bajo el segundo gobierno de Sebastián Piñera Echenique.​"
"http://dbpedia.org/ontology/abstract","Isabel García Tejerina (Valladolid, 9 de octubre de 1968) es una política española, miembro del PP. Desde abril de 2019 es jefa de campaña del PP para las elecciones europeas. De 2014 a 2018 estuvo al frente del Ministerio de Agricultura y Pesca, Alimentación y Medio Ambiente de España en los gobiernos de Mariano Rajoy. Ha sido secretaria general de Agricultura y Alimentación de España en dos períodos: de abril de 2000 a abril de 2004 y de febrero de 2012 a abril de 2014, bajo las órdenes del ministro Miguel Arias Cañete."
"http://dbpedia.org/ontology/abstract","Isabel Iturria, médica Cardióloga, fue ministra del Poder Popular para la Salud del Gobierno Bolivariano de Venezuela."
"http://dbpedia.org/ontology/abstract","Isabel Jiménez García (Macotera, Salamanca, España, 20 de septiembre de 1949), es una política española, que fue presidenta de la Diputación Provincial de Salamanca y alcaldesa de Macotera. Se matriculó en el Instituto Técnico de Estudios Comerciales. Mientras cursaba sus estudios superiores logró aprobar una oposición para la Mutua Laboral, trabajo que compatibilizó más tarde con los estudios de la Diplomatura de Graduado Social. En 1977 se une a Alianza Popular (actual Partido Popular) trabajando en la campaña por los pueblos de la Provincia de Salamanca, hasta que en 1995 su trabajo con el partido se ve recompensado al lograr ser elegida procuradora de las Cortes de Castilla y León por Salamanca.​ Continua su carrera en 1998 al ser nombrada Delegada Territorial de la Junta de Castilla y León en Salamanca, siendo la primera mujer que ostenta el cargo. Tras cinco años como Delegada de la Junta, los dirigentes del Partido Popular deciden que sea la nueva Presidenta de la Diputación Provincial de Salamanca, siendo nombrada el 15 de julio de 2003, cargo del que fue reelegida en las elecciones del 27 de mayo del 2007, cargo que compaginaba con el de alcaldesa de Macotera, que logró en las mismas elecciones. Además es miembro del Comité Ejecutivo Provincial y del Comité Ejecutivo Regional del Partido Popular, así como presidenta de la comisión de Asuntos Agrarios y Ganaderos de la Federación Regional de Municipios y Provincias (FRMP) desde el 2003. Al margen de su labor política, también ha trabajado activamente por el avance de las mujeres en la sociedad, de este trabajo destaca la fundación en 1981 de la Asociación de Mujeres para la Democracia y su participación en 1993 en la Asociación Beatriz de Suabia."
"http://dbpedia.org/ontology/abstract","Isabel Josefa Viudes (n. Corrientes, 11 de mayo de 1944) es una abogada y política argentina, que actualmente se desempeña como senadora nacional por su provincia."
"http://dbpedia.org/ontology/abstract","Isabel María Josefina Robalino Bolle (Barcelona, 14 de octubre de 1917)​ es una abogada, líder sindical, activista y política ecuatoriana."
"http://dbpedia.org/ontology/abstract","Isabel María Oliver Sagreras (Campos, Mallorca, 28 de abril de 1961) es una bióloga y política española. Entre 2018 y 2020 fue secretaria de Estado de Turismo de España en el gobierno de Pedro Sánchez. También ha sido consejera de Economía y Turismo en el Consell de Mallorca entre 2007 y 2011 y, anteriormente, secretaria general técnica de la Consejería de Turismo del Gobierno de Francesc Antich."
"http://dbpedia.org/ontology/abstract","Isabel Muradàs Vázquez (n. México, D. F., México, ¿? de 1967) es una política y economista mexicana de nacionalidad española. Es perteneciente al partido Demócratas de Cataluña (DC). Actualmente desde el 11 de enero de 2016 es la Alcaldesa de Gerona ""en funciones"", en sucesión del anterior Carles Puigdemont tras haber sido nombrado como nuevo Presidente de la Generalidad de Cataluña."
"http://dbpedia.org/ontology/abstract","Isabel Plácida Bonig Trigueros Castellón de la Plana, 25 de febrero de 1970) es una política y abogada española, miembro del Partido Popular.Fue la alcaldesa del municipio castellonense de la Vall de Uxó entre los años 2007 y 2011, y Consejera de Infraestructuras, Territorio y Medio Ambiente de la Generalidad Valenciana entre los años 2011 y 2015. Es, desde el 28 de julio de 2015, Presidenta del Partido Popular de la Comunidad Valenciana.Está casada y no tiene hijos."
"http://dbpedia.org/ontology/abstract","Isabel Pérez (n. Orense, 1964) es una política, y filóloga​gallega, vinculada al Bloque Nacionalista Galego.​"
"http://dbpedia.org/ontology/abstract","Isabel Segovia Ospina (Bogotá, 10 de septiembre de 1973) es una historiadora y política de Colombia. Viceministra de Educación de 2008 a 2010, en 2014 se postuló a la Vicepresidencia de la República en una candidatura en tándem con Enrique Peñalosa."
"http://dbpedia.org/ontology/abstract","Isabel Tocino Biscarolasaga (Santander, 9 de marzo de 1949) es una abogada, empresaria, profesora universitaria y política española del Partido Popular que ocupó el cargo de ministra de Medio Ambiente entre 1996 y 2000, siendo la primera mujer que desempeñó este cargo en España. Además fue diputada nacional de forma ininterrumpida entre 1986 y 2002 (III, IV, V, VI y VII legislaturas) por las circunscripciones de Madrid, Cantabria y Toledo. A pesar de haber dejado la primera línea de la política en 2002, fue vocal electa de la Junta Directiva del Partido Popular hasta julio de 2018, cuando se quedó fuera tras apoyar a Soraya Sáenz de Santamaría, que perdió el Congreso.​ En la actualidad forma parte del Consejo de Administración de Ence y Enagás. Además forma parte del Consejo de Estado como consejera electiva. Desde 2007 hasta noviembre de 2017 fue consejera externa independiente Consejo de Administración del Banco Santander, no obstante dejó este cargo para pasar a ocupar la vicepresidencia del consejo de Santander España y la presidencia del Banco Pastor.​ Es miembro de la Sociedad Internacional de Derecho Nuclear y de la Sociedad Nuclear Española, así como miembro supernumerario de la Real Academia de Doctores. Además ha sido vicepresidenta de la Asociación Internacional de Mujeres Juristas; y presidenta y vicepresidenta del Consejo Federal del Movimiento Europeo.​"
"http://dbpedia.org/ontology/abstract","Isabel de Bobadilla también conocida como Inés de Bobadilla  (n. Corona de Castilla, ca. 1505 – f. ib., 1546) fue una noble española, hija de Pedro Arias Dávila e Isabel de Bobadilla y Peñalosa y esposa de Hernando de Soto. Cuando este viajó a Florida, durante su gobierno de Cuba, dejó a cargo de la misma a Isabel que administró el archipiélago como gobernadora y capitán general entre 1539 y 1544."
"http://dbpedia.org/ontology/abstract","Isabel de Castilla (Valencia, 1518 - 1565?) fue la única hija de Germana de Foix."
"http://dbpedia.org/ontology/abstract","Isabel de Saint Malo de Alvarado (Ciudad de Panamá, Panamá; 27 de junio de 1968) es una diplomática y política panameña. Tras las elecciones presidenciales del 4 de mayo de 2014, fue escogida como vicepresidenta dentro de la fórmula de Juan Carlos Varela, apoyado por los partidos Panameñista y Popular. Desde el 1 de julio de 2014 hasta el 1 de julio de 2019 fue la Vicepresidenta de Panamá y también Ministra de Relaciones Exteriores del país."
"http://dbpedia.org/ontology/abstract","Isacio Contreras Rodríguez, empresario comercial y agrícola de relevancia en la Sevilla de la primera mitad del siglo XX. Miembro del Partido Radical (de derechas), el 7 de julio de 1934 fue elegido Alcalde de la Ciudad de Sevilla, cargo que desempeñó hasta el 24 de febrero de 1936. Su predecesor en el cargo fue Don  (1933-1934) y le sucedió Don Horacio Hermoso Araújo (1936)."
"http://dbpedia.org/ontology/abstract","Isatou Njie-Saidy (también llamada Aisatu N'Jie-Saidy) (Kuntaya, 5 de marzo de 1952) es una política gambiana. Ha sido vicepresidenta de Gambia, así como Ministra para los asuntos de las mujeres, desde el 20 de marzo de 1997; es la primera mujer gambiana en alcanzar el cargo de vicepresidenta.​ Y una de las primeras mujeres del África Occidental en asumir este cargo.​"
"http://dbpedia.org/ontology/abstract","Isatou Touray (Banjul, 17 de marzo de 1955) es una activista feminista de Gambia.​ Durante décadas ha trabajado en género y desarrollo y contra la violencia de género. En septiembre de 2016, anunció su candidatura a la Presidencia de la Gambia convirtiéndose en la primera mujer en la historia del país candidata.​ El 5 de noviembre de 2016 anunció la retirada de su candidatura en favor del candidato de la oposición Adama Barrow, representante de siete partidos de la oposición designado el 31 de octubre como candidato único.​ En 2019 asume la vicepresidencia de la República a propuesta del presidente de la nación, Adama Barrow."
"http://dbpedia.org/ontology/abstract","Isaura Navarro Casillas (Valencia, 5 de noviembre de 1973) es una activista política española perteneciente a la Coalició Compromís. Dentro de esta coalición milita en Iniciativa del Poble Valencià. Fue elegida diputada de IU en la VIII Legislatura de las Cortes Generales (2004-2008)​ y diputada de Compromís en la IX Legislatura de las Cortes Valencianas (desde 2015).​"
"http://dbpedia.org/ontology/abstract","Isauro Torres Cereceda; (Vallenar, 19 de noviembre de 1893 - Santiago, 16 de julio de 1972). Comerciante y político radical chileno. Hijo de Isauro Torres y Adelaida Cereceda. Contrajo matrimonio con Olga Rudolph Collao."
"http://dbpedia.org/ontology/abstract","Isaías Afewerki (Asmara, Imperio etíope; 2 de febrero de 1946) es un político eritreo, presidente de facto de su país desde 1991, elegido después el 24 de mayo de 1993 tras un referéndum en el que se aprobó por un 95% del electorado la nueva constitución.​"
"http://dbpedia.org/ontology/abstract","Isaías González Cuevas (n. México, D. F.; 6 de julio de 1940) es un político mexicano, miembro del Partido Revolucionario Institucional, Se ha desempeñado como Diputado federal en 3 ocasiones, esta última para el periodo 2018-2021.​ Fue senador de la república por el estado de Baja California Sur, desde septiembre de 2005 es el Secretario General de la CROC, una de las más importantes centrales obrera en México."
"http://dbpedia.org/ontology/abstract","Isaías Medina Angarita (San Cristóbal, 6 de julio de 1897 - Caracas, 15 de septiembre de 1953), fue un político y militar venezolano. Fue el hijo menor del matrimonio del general Rosendo Medina y Alejandrina Angarita García. Estudió primaria y bachillerato en la escuela de San Cristóbal. Desempeñó los cargos de Ministro de Guerra y Marina entre 1936 y 1941 bajo la Presidencia del General Eleazar López Contreras y fungió como Presidente de la República desde 1941 hasta 1945. A pesar de que fue elegido para el período 1941-1946, no terminó su mandato presidencial, ya que fue derrocado por un golpe de Estado perpetrado por un sector golpista del ejército, alentado y aliado con dirigentes y militantes del partido Acción Democrática. Fue un modernizador del Estado, introduciendo audaces reformas, las que convirtieron a Venezuela en una república moderna y plenamente integrada al siglo XX."
"http://dbpedia.org/ontology/abstract","Isaías Pérez Saldaña (Ayamonte, Huelva, 1949), es un político español, exalcalde de su ciudad natal, diputado del Parlamento de Andalucía en representación del Partido Socialista Obrero Español de Andalucía y consejero de distintos gobiernos autonómicos.​ Profesor de formación, ha ejercido el cargo de Consejero de Asuntos Sociales durante dos legislaturas y el de Consejero de Agricultura y Pesca durante el período 2004-2008. Previamente ocupó la alcaldía de Ayamonte (Huelva) en 1991 y de nuevo en 1995. En 2008 fue nombrado presidente de Cartuja 93."
"http://dbpedia.org/ontology/abstract","Isaías Villa González (México, D. F., 27 de noviembre de 1962). Es un economista egresado de la Universidad Nacional Autónoma de México, luchador social y . Miembro y fundador del Partido de la Revolución Democrática (PRD)."
"http://dbpedia.org/ontology/abstract","Isela Angêlica Costantini (São Paulo, 12 de agosto de 1971) es una comunicadora social y ejecutiva​ brasileña de origen argentino, presidió Aerolíneas Argentinas desde enero hasta diciembre de 2016.​"
"http://dbpedia.org/ontology/abstract","Ishenbai Kadrybekov (n. Naryn, RSS de Kirguistán, 16 de julio de 1949), es un arquitecto y político kirguiso, que fungió como Presidente interino de la Asamblea de Representantes del Pueblo de Kirguistán, cámara baja del parlamento de Kirguistán​ y fue nombrado, de manera inconstitucional, jefe de estado interino del país​ tras la huida de Askar Akayevich Akayev y de su sucesor constitucional, , el Primer Ministro, en medio de la Revolución de los Tulipanes. Su investidura fue considerada ilegítima ya que no se había realizado conforme con la constitución kirguisa, que indicaba que el Primer Ministro era el sucesor del Presidente en caso de su renuncia, la cual tampoco se había efectuado (Akayev no renunció formalmente hasta abril). Al día siguiente fue designado Primer Ministro y Presidente interino Kurmanbek Bakíev, quien sería elegido democráticamente ese mismo año. Durante la administración de Bakíev, Kadrybekov fue detenido el 25 de abril de 2008,​ acusado de corrupción durante su liderazgo de la Agencia de Construcción y Arquitectura de Kirguistán, y se le dio prisión preventiva. Fue liberado un año más tarde, luego de que prometiera no abandonar el país, tras constatarse que tenía problemas de salud, y fue puesto bajo arresto domiciliario.​"
"http://dbpedia.org/ontology/abstract","Ishtar, nacida Esther ""Eti"" Zach (Kiryat Atta, Israel, 10 de noviembre de 1967), es una cantante pop israelí que canta en árabe, hebreo, francés, español e inglés. Es conocida sobre todo como la vocalista del grupo , formado en Francia, y por sus éxitos en solitario tales como C'est la vie, Last Kiss y Habibi (Sawah)."
"http://dbpedia.org/ontology/abstract","Isidoro Armendáriz García es un político mexicano, nacido en San José de Gracia (municipio), Aguascalientes, actualmente es candidato al Senado de la República (México) por el Partido Revolucionario Institucional en las elecciones que habrán de realizarse el 1 de julio de 2012."
"http://dbpedia.org/ontology/abstract","Isidoro De la Sota fue el segundo ciudadano en ocupar el cargo de intendente del partido de Junín, Argentina, en 1889.​ Ante la renuncia del gobernador de la provincia de Buenos Aires, Carlos Tejedor, asume como interventor federal el General José María Bustillo, designado por el presidente de la República, Nicolás Avellaneda. El nuevo gobernador nombra como delegado en Junín con el cargo de Juez de Paz y Presidente de la Municipalidad a Isidoro De la Sota, quien asume el 18 de enero de 1889. Isidoro De la Sota es recordado en Junín con una importante avenida que lleva su nombre. Nace en Rivadavia al 1150 y se extiende hacia el sudoeste entre los barrios  y , y entre  y , cruzando la Ruta Provincial 65 hasta la calle Gurrieri en el barrio ."
"http://dbpedia.org/ontology/abstract","Isidoro Malmierca Peoli (25 de septiembre de 1930 – 11 de agosto de 2001) fue un político cubano. Ministro de Relaciones Exteriores de Cuba desde el 3 de diciembre de 1976 hasta el 20 de junio de 1992 y uno de los fundadores del Partido Comunista de Cuba."
"http://dbpedia.org/ontology/abstract","Isidoro Tohá González (Chillán, Región del Biobío, Chile, 24 de enero de 1929 - Santiago, Región Metropolitana de Santiago, Chile, 16 de junio de 2007) fue un médico y político chileno."
"http://dbpedia.org/ontology/abstract","Isidoro de la Cierva y Peñafiel (Murcia, 16 de octubre de 1870 - Madrid, 16 de abril de 1939) fue un abogado, notario y político español.​ Desempeñó durante cerca de veinte años una carrera política que le llevó a ocupar, entre otros, los siguientes cargos: 
* Diputado por Murcia de abril de 1907 a abril de 1910 y de marzo de 1914 a noviembre de 1915. 
* Senador por Murcia entre 1910 a 1915, y senador vitalicio​ de 1915 a 1923. 
* Ministro de Instrucción Pública y Bellas Artes (4 de diciembre de 1922 a 7 de diciembre de 1922),​ cargo que ostentó solo cuatro días, hasta la caída del Gobierno de José Sánchez Guerra.​ A pesar de su reiterada oposición a entrar de lleno en el mundo de la política, su hermano Juan, político muy destacado de su tiempo, le alentó para que optara por este camino, siendo en la provincia de Murcia uno de los principales valedores para que la formación conservadora de su hermano -los ciervistas- saliesen elegidos una y otra vez, distinguiéndose como un habilidoso negociador en unas elecciones que eran manipuladas de forma cotidiana.​ Isidoro de la Cierva se distinguió, no obstante, por una labor de compromiso permanente con las necesidades murcianas, ya fuese en materia de educación, obras públicas o transportes. Fue, por ejemplo, uno de los principales impulsores de la llegada de la Universidad a Murcia en 1915.​ Ocupó el cargo de jefe provincial del Partido Conservador. Destacó como persona culta y amante de las artes. Formó parte de los patronatos del Museo Provincial de Bellas Artes y del Conservatorio de Música y, sensible a los intereses de su tierra, promovió el movimiento juvenil de los Exploradores de España en Murcia. También fue patrocinador del Sanatorio Antituberculoso de Sierra Espuña. Por todo ello fue muy querido por sus conciudadanos, que le apodaron con el apelativo de «Cierva el Bueno».​ Fue presidente del Casino de Murcia entre junio de 1929 y el 10 de enero de 1932, dimitiendo tras los acontecimientos de la Nochevieja anterior, cuando dos directivos pidieron a la orquesta que interpretaran la Marcha de los Granaderos, causando un gran alboroto entre los republicanos que consideraron ese acto un insulto a la II República.​ Presidente Honorario de la Comisión permanente de colonias escolares.​ En junio de 1925, realizó una visita a Marmolejo (Jaén) para tomar las famosas aguas de su balneario, junto a su esposa y una de sus hijas, y recogió las impresiones del viaje en un libro.​ Casó con Teresa Malo de Molina y Pico, con quien tuvo cinco hijos. Fue tío de Juan de la Cierva y Codorníu, inventor del autogiro y político."
"http://dbpedia.org/ontology/abstract","Isidre Molas i Batllori (Barcelona, 12 de octubre de 1940) es un historiador y político español, hijo del músico  y hermano del escritor y historiador Joaquim Molas. Entre 2004 y 2011 fue vicepresidente primero del Senado y presidente del Partido de los Socialistas de Cataluña entre 2008 y 2011."
"http://dbpedia.org/ontology/abstract","Isidro A. Negrón Irizarry (nacido el 3 de diciembre 1956), es un político puertorriqueño y alcalde actual de San Germán, la segunda ciudad más antigua por fecha de fundación en Puerto Rico.​"
"http://dbpedia.org/ontology/abstract","Isidro Fabela Alfaro (Atlacomulco, Estado de México, 29 de junio de 1882 - Cuernavaca, Morelos, 12 de agosto de 1964) fue un político, abogado, escritor, periodista, historiador, lingüista, filólogo, diplomático y académico mexicano."
"http://dbpedia.org/ontology/abstract","Isidro López Villarreal (n. Saltillo, Coahuila, 2 de marzo de 1956) es un mexicano, miembro del Partido Acción Nacional. Fue ​ del 1 de enero de 2014 al 31 de diciembre de 2017 ."
"http://dbpedia.org/ontology/abstract","Isidro Ortiz de Haro fue un aristócrata español que se desempeñó como gobernador del Tucumán entre 1724 y 1725."
"http://dbpedia.org/ontology/abstract","Isidro Perfecto Romero Carbo (Riobamba, 22 de abril de 1942)​ es un empresario, dirigente deportivo y político ecuatoriano."
"http://dbpedia.org/ontology/abstract","Isidro Plácido Del Rosario Barrada y Valdéz​ (Puerto de la Cruz, 6 de octubre de 1782​ – Marsella, 14 de agosto de 1835)​ denominado también Isidoro o Isidro Barradas, fue un militar español originario de las islas Canarias con un destacado papel en la revolución hispanoamericana, distinguido en el ejército realista de Costa Firme, dirigió el ejército realista de Nueva España en Tampico durante su última tentativa de recuperar la monarquía de Fernando VII de España."
"http://dbpedia.org/ontology/abstract","Isidro Pérez Roldán (nacido en 1792 en Potes, Santander) fue un militar y político español."
"http://dbpedia.org/ontology/abstract","Isidro Ramón Antonio Ayora Cueva (Loja, 31 de agosto de 1879 – Los Ángeles, 22 de marzo de 1978), fue un médico y político ecuatoriano, ejerció como Presidente del Ecuador entre 1926 y 1931, y alcalde de Quito en 1925."
"http://dbpedia.org/ontology/abstract","Isidro de las Cagigas López de Tejada (Carmona, Sevilla, 17 de abril de 1891–Madrid, 9 de enero de 1956), diplomático, arabista y escritor español.​ Hijo de Ramón de las Cagigas y Larraz y de Isabel López de Tejada y López del Pozo y nieto de Isidro de las Cagigas de Argos, secretario particular y administrador de los duques de Montpensier, nació en Carmona, donde su padre era magistrado de la Audiencia establecida en aquella población sevillana."
